Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAC.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4
1267000	-50153.5701632679	-50420.56732836686	266.9971650989581	-50420.56732836686	1.2861870440353933	55.41876864065869	0	7	84	71	0	1.0969034042832404	1.2863644966188619	0.0	3.011146330534018E-4	0.0	0.001156829254930466	58.43126413914964	58.43126413914964	0.0061710745989292624	0.0012419866164061065	0.8142700590742848	0.18572994092571482	5.906497923097456E-4	0.09367009935016926	0.2867207165378954	0.04501057789501054	0.05820587470245713	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19039861353921977	0.33451441886356814
1268000	-50158.9411742489	-50423.76567459444	264.8245003455388	-50423.76567459444	1.236691843085516	55.445007970208074	0	7	84	71	0	1.1147378370126113	1.3240612916567944	0.0	3.5195238419125205E-4	0.0	0.0013161207254143977	53.3174330416329	53.3174330416329	0.006351960467299732	0.0012655737769344778	0.7901976986612691	0.2098023013387306	5.628038225841587E-4	0.09367009935016926	0.2867207165378954	0.023618350816747753	0.05820587470245713	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19039861353921977	0.33451441886356814
1269000	-50160.73016313684	-50424.83099145508	264.10082831823803	-50424.83099145508	1.2076068574746515	55.79753948611155	0	7	84	71	0	1.100280449599675	1.3334320490606373	0.0	3.3092791789628417E-4	0.0	0.0012688735397818496	51.51498444245416	51.51498444245416	0.004364938970856385	0.0023444951990885875	0.7901976986612691	0.2098023013387306	6.209223748322983E-4	0.0878816904177555	0.2867207165378954	0.023618350816747753	0.06380099441849146	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19039861353921977	0.33451441886356814
1270000	-50159.73564110974	-50416.63107555318	256.8954344434414	-50416.63107555318	1.3371473080471787	61.25694921433977	0	7	84	71	0	1.1017476971384363	1.3024587746191372	0.0	2.699588787056333E-4	0.0	9.099697553480035E-4	55.61508737974071	55.61508737974071	0.004547317252737996	4.308324665740818E-4	0.7901976986612691	0.2098023013387306	5.362911055927259E-4	0.0878816904177555	0.2867207165378954	0.023618350816747753	0.06380099441849146	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19039861353921977	0.33451441886356814
1271000	-50168.43409823724	-50428.958302923915	260.52420468667884	-50428.958302923915	1.2035429689768524	56.64735596474339	0	7	84	71	0	1.1335076336184453	1.34771320297059	0.0	4.535947837106816E-4	0.0	0.001382402045271943	44.9174997519092	44.9174997519092	0.004354191290596101	1.2074460583661859E-4	0.7901976986612691	0.2098023013387306	5.627594899786473E-4	0.0878816904177555	0.2867207165378954	0.023618350816747753	0.06380099441849146	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19678045249304432	0.3281325799097436
1272000	-50159.629644130895	-50433.48201508093	273.85237095003737	-50433.48201508093	1.14521429754462	54.04235288369018	0	7	84	71	0	1.1175453093345553	1.3171282106116706	0.0	2.700182901193805E-4	0.0	0.0012256694232900141	51.21601744922606	51.21601744922606	0.004541564666375935	1.1272122557632367E-4	0.7901976986612691	0.2098023013387306	6.310297554272245E-4	0.0878816904177555	0.2867207165378954	0.030505935469292877	0.06495814338006246	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19678045249304432	0.3281325799097436
1273000	-50172.222919438165	-50422.51443181059	250.29151237242542	-50422.51443181059	1.2923204374325354	62.7447472074369	0	7	84	71	0	1.1196022682331417	1.3416081175351167	0.0	2.7542371484906656E-4	0.0	8.90551996702895E-4	48.83177493652106	48.83177493652106	0.004035155300871006	0.0014716330909372876	0.45642300535942165	0.5435769946405781	5.398422530839469E-4	0.0878816904177555	0.2867207165378954	0.030505935469292877	0.08953585403880335	0.28849678789664107	0.30188907666915404	0.17319789092805818	0.19678045249304432	0.3281325799097436
1274000	-50162.80407264241	-50421.26677402735	258.4627013849353	-50421.26677402735	1.2515621416621907	60.77915844343147	0	7	84	71	0	1.093663569317362	1.3136919954616402	0.0	3.098348515807196E-4	0.0	7.72721844079628E-4	53.32179145384288	53.32179145384288	0.008466495857518689	0.0015844826717765917	0.45642300535942165	0.5435769946405781	5.456109624852974E-4	0.0878816904177555	0.2741703960443515	0.030505935469292877	0.08953585403880335	0.28849678789664107	0.30188907666915404	0.17772040228623712	0.19678045249304432	0.32361006855156466
1275000	-50155.03779433635	-50422.41110514788	267.3733108115342	-50422.41110514788	1.1766708827775458	55.583264905508905	0	7	84	71	0	1.1155003154114993	1.3434000651987108	0.0	3.0107446195614995E-4	0.0	8.001268554871042E-4	51.54829583876339	51.54829583876339	0.008760147163332304	0.0025542214032886596	0.45642300535942165	0.5435769946405781	5.805539719205252E-4	0.0878816904177555	0.2937825883499745	0.030505935469292877	0.08953585403880335	0.28849678789664107	0.30188907666915404	0.17772040228623712	0.19678045249304432	0.32361006855156466
1276000	-50155.78850937029	-50417.59361049761	261.80510112731685	-50417.59361049761	1.2663931419044634	59.963947990844545	0	7	84	71	0	1.1073270965320006	1.3340556631722165	0.0	3.2711441997181073E-4	0.0	7.063090135407802E-4	51.99348133968565	51.99348133968565	0.007978924331448282	5.49128760217384E-4	0.9786070531532303	0.021392946846769414	5.191952614514663E-4	0.0878816904177555	0.2937825883499745	0.0306167450320352	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1277000	-50155.43162104608	-50421.904161050086	266.47254000400613	-50421.904161050086	1.2001687188071823	56.25661853889022	0	7	84	71	0	1.1245261233693178	1.317912497588607	0.0	1.0883348132938623E-4	0.0	9.436143189303847E-4	54.00126632114922	54.00126632114922	0.003332833835501942	5.729398211528385E-4	0.9786070531532303	0.021392946846769414	5.979323945059798E-4	0.0878816904177555	0.2937825883499745	0.033923702075172056	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1278000	-50155.07310950082	-50424.590994911974	269.51788541115053	-50424.590994911974	1.2476226683807188	57.34608815128609	0	7	84	71	0	1.0951563915637423	1.2832089088617071	0.0	2.188556047351983E-4	0.0	8.351192327506009E-4	58.87940685357763	58.87940685357763	0.003949315158229978	0.001161338474283243	0.9786070531532303	0.021392946846769414	5.946235762152899E-4	0.0878816904177555	0.2937825883499745	0.037580274720665025	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1279000	-50168.0621734608	-50420.69190416057	252.62973069977164	-50420.69190416057	1.3292036915076193	62.680000931499734	0	7	84	71	0	1.073274628299302	1.2947757226334415	0.0	2.052099757077313E-4	0.0	8.147341286730677E-4	58.764192948945436	58.764192948945436	0.004039773351983715	9.693409273639706E-4	0.9786070531532303	0.021392946846769414	5.331178754893562E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1280000	-50161.93966245863	-50414.90210110229	252.96243864366258	-50414.90210110229	1.3226962909859752	62.642489761973096	0	7	84	71	0	1.1019730901456006	1.3401011220599333	0.0	3.225980420284966E-4	0.0	7.18533621763068E-4	52.429103957691325	52.429103957691325	0.0038937040325214855	0.0013161872875945492	0.9786070531532303	0.021392946846769414	5.171745653646452E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1281000	-50167.22622975915	-50422.239216174145	255.01298641499432	-50422.239216174145	1.2951712779463826	61.79397267183124	0	7	84	71	0	1.115904933722034	1.352187947043758	0.0	2.2741606328871637E-4	0.0	8.14993407907722E-4	47.949519651263635	47.949519651263635	0.0038792494423889046	0.0013001117876500648	0.5173026780923449	0.48269732190765485	5.477498925270647E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1282000	-50170.437512790144	-50426.49550502877	256.0579922386275	-50426.49550502877	1.264710867621968	59.28721373441681	0	7	84	71	0	1.0933652650458334	1.3241698246862692	0.0	4.0703011241181977E-4	0.0	7.020993976710392E-4	52.571319863940104	52.571319863940104	0.0034405508726196013	0.0010386507654627773	0.2611078893888633	0.7388921106111364	5.830663804106256E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1283000	-50180.81629471426	-50416.7154169435	235.89912222924062	-50416.7154169435	1.3364008308868962	64.43622077822334	0	7	84	71	0	1.0856594830159532	1.2796129643674932	0.0	3.2718302899217063E-4	0.0	8.038737238958214E-4	54.093656698569575	54.093656698569575	0.0065793398690961406	9.180563106905256E-4	0.2611078893888633	0.7388921106111364	5.229084985241769E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1284000	-50174.98320070679	-50422.361020106604	247.37781939981812	-50422.361020106604	1.30378850238868	62.36622276790868	0	7	84	71	0	1.0940462592632316	1.3102234266719972	0.0	2.586933117050602E-4	0.0	9.199228108531559E-4	56.66158990061248	56.66158990061248	0.006997370944374165	0.0014880385215438568	0.2611078893888633	0.7388921106111364	5.288933198760339E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.28849678789664107	0.29998533724942084	0.17962414170597035	0.19678045249304432	0.32361006855156466
1285000	-50165.74136412618	-50423.15449783746	257.4131337112751	-50423.15449783746	1.2455530386598779	59.862549336040914	0	7	84	71	0	1.0973574370285382	1.3206084657841999	0.0	2.8411676083389843E-4	0.0	8.118165277633062E-4	54.184861413024656	54.184861413024656	0.004630558192910449	0.0013126800395160411	0.2611078893888633	0.7388921106111364	5.588017812304581E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.3125868807398252	0.29998533724942084	0.1778460622266473	0.19678045249304432	0.32538814803088767
1286000	-50157.25123312822	-50418.180201666255	260.9289685380384	-50418.180201666255	1.2031444392836912	57.24868354576555	0	7	84	71	0	1.105555154669964	1.3238078795876917	0.0	3.199621413633062E-4	0.0	9.019164865797095E-4	53.94495092654333	53.94495092654333	0.008011269444470023	9.88813479984027E-4	0.2611078893888633	0.7388921106111364	5.281593682337658E-4	0.0878816904177555	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.3125868807398252	0.29998533724942084	0.1778460622266473	0.19678045249304432	0.32538814803088767
1287000	-50160.78807895521	-50421.27843239738	260.49035344217543	-50421.27843239738	1.1863926293588019	55.03280434870287	0	7	84	71	0	1.1188012017863225	1.378735908229769	0.0	4.6554435536616946E-4	0.0	0.0015337465165921559	48.71013571538607	48.71013571538607	0.003843787827858553	0.0011804314652999683	0.2611078893888633	0.7388921106111364	6.189766955572899E-4	0.10936847833726428	0.3060282726906483	0.02366234860668137	0.08953585403880335	0.3125868807398252	0.29998533724942084	0.1778460622266473	0.19678045249304432	0.32538814803088767
1288000	-50169.42252859976	-50423.84476333754	254.42223473777975	-50423.84476333754	1.3055606755267744	60.0585366114933	0	7	84	71	0	1.100327614982795	1.318298023951818	0.0	3.093470585185859E-4	0.0	7.132880598834244E-4	54.22342142184193	54.22342142184193	0.010542858941568707	6.28429748671638E-4	0.2611078893888633	0.7388921106111364	5.517125166482435E-4	0.10936847833726428	0.34778492502739844	0.02366234860668137	0.05545271407775316	0.3125868807398252	0.29783831922098286	0.1778460622266473	0.19892747052148227	0.32538814803088767
1289000	-50163.45893162258	-50414.60823473248	251.14930310989683	-50414.60823473248	1.2671481011376358	59.07446863221264	0	7	84	71	0	1.118554521265071	1.3226606735278388	0.0	2.483143584503206E-4	0.0	7.187616732398942E-4	53.960377155096346	53.960377155096346	0.010928842055267552	6.514371010869192E-4	0.33058640597357847	0.6694135940264212	5.472525117033447E-4	0.10936847833726428	0.34778492502739844	0.02366234860668137	0.05545271407775316	0.3125868807398252	0.29783831922098286	0.1778460622266473	0.19892747052148227	0.32538814803088767
1290000	-50173.61446507162	-50415.485076705336	241.87061163371516	-50415.485076705336	1.3188884406229344	62.94779027640889	0	7	84	71	0	1.0910926204563762	1.2778423609941376	0.0	2.2890963334316008E-4	0.0	8.46391156167023E-4	56.5519927868826	56.5519927868826	0.0108249783181061	0.002251669372314086	0.1676633228052409	0.8323366771947588	5.158650509523106E-4	0.08666348622006038	0.2824234063894246	0.04627108746022596	0.06942032888248241	0.3125868807398252	0.29783831922098286	0.1778460622266473	0.19892747052148227	0.32538814803088767
1291000	-50177.51041056237	-50410.646953668605	233.1365431062341	-50410.646953668605	1.40472076039077	66.82092430797785	0	8	85	70	0	1.1040794945711099	1.344542202423589	0.0	2.6159302191956795E-4	0.0	8.641699208096373E-4	50.041989020100544	50.041989020100544	0.007411964689313536	0.002130784197420382	0.1676633228052409	0.8323366771947588	4.883888140759647E-4	0.08666348622006038	0.2824234063894246	0.03126628683047755	0.06942032888248241	0.30980987361410034	0.30153483240243195	0.1778460622266473	0.19523095734003315	0.32538814803088767
1292000	-50160.588334130676	-50413.01909072454	252.4307565938617	-50413.01909072454	1.2586440545022064	59.325969134287554	0	7	84	71	0	1.1038023596960849	1.344027411602763	0.0	4.1383226379578994E-4	0.0	0.0011460507994693339	46.652382285328635	46.652382285328635	0.008386111955447221	0.0021823166706565265	0.1676633228052409	0.8323366771947588	5.374586895403984E-4	0.09478202111326832	0.2824234063894246	0.03126628683047755	0.06942032888248241	0.30980987361410034	0.30153483240243195	0.1778460622266473	0.19523095734003315	0.32538814803088767
1293000	-50169.118950807766	-50414.52048234999	245.4015315422212	-50414.52048234999	1.3023731731977106	62.17110115657758	0	7	84	71	0	1.1086275839083704	1.314345092200467	0.0	3.753897727331133E-4	0.0	0.001148633846188645	49.81256578209919	49.81256578209919	0.007801846737792828	0.0020302734197023406	0.1676633228052409	0.8323366771947588	5.52547861207042E-4	0.09478202111326832	0.31427153639687955	0.03126628683047755	0.06942032888248241	0.30442694659373026	0.30153483240243195	0.1778460622266473	0.19523095734003315	0.32538814803088767
1294000	-50159.61949993788	-50405.12931438083	245.50981444295167	-50405.12931438083	1.2991270628773102	60.29982245863549	0	7	84	71	0	1.1082951581242824	1.3226691964629513	0.0	3.9108304045189956E-4	0.0	0.002027533403629052	45.82499296853382	45.82499296853382	0.007317742988451452	8.957605631481211E-4	0.1676633228052409	0.8323366771947588	5.408759597816629E-4	0.09478202111326832	0.31427153639687955	0.03126628683047755	0.07427577909986102	0.3157398501635902	0.30153483240243195	0.17841089088422632	0.19523095734003315	0.32482331937330866
1295000	-50154.65667563698	-50405.22950232227	250.5728266852911	-50405.22950232227	1.2723460853954132	59.49221584849391	0	7	84	71	0	1.0930284370333547	1.2882974326074408	0.0	2.9261396574319207E-4	0.0	0.00132489447653584	54.57121025061412	54.57121025061412	0.006847639973624966	0.0010089740681106009	0.1676633228052409	0.8323366771947588	5.475000472878751E-4	0.09478202111326832	0.31427153639687955	0.028004853279607337	0.07427577909986102	0.3157398501635902	0.30153483240243195	0.17841089088422632	0.19523095734003315	0.32482331937330866
1296000	-50163.26970295097	-50406.79813952696	243.5284365759839	-50406.79813952696	1.3411216802938086	60.90118271146205	0	7	84	71	0	1.0993771794623546	1.2868097164059884	0.0	4.1611469592899594E-4	0.0	0.002054836992433144	47.457002586594975	47.457002586594975	0.006695488376171492	0.0010793024374441504	0.1676633228052409	0.8323366771947588	5.478587989626438E-4	0.09102147955492934	0.31427153639687955	0.028004853279607337	0.07427577909986102	0.3157398501635902	0.30153483240243195	0.17841089088422632	0.19523095734003315	0.32482331937330866
1297000	-50167.553560502776	-50414.29993386698	246.7463733642053	-50414.29993386698	1.2648070521517691	60.94136010270922	0	7	84	71	0	1.1157121140832975	1.3003691625636344	0.0	3.1297061721023413E-4	0.0	0.001167834858567864	50.190979186517055	50.190979186517055	0.0062528052237932775	0.0018577234258563707	0.1676633228052409	0.8323366771947588	5.231437321013079E-4	0.09506324812996036	0.31427153639687955	0.028004853279607337	0.07427577909986102	0.3157398501635902	0.2979678480141972	0.17841089088422632	0.19879794172826792	0.32482331937330866
1298000	-50153.822793642474	-50409.72333051922	255.9005368767437	-50409.72333051922	1.2076271435108787	56.11689247952281	0	7	84	71	0	1.112895296800113	1.3395897416443843	0.0	2.798711722921958E-4	0.0	7.908425957683629E-4	50.68704324508611	50.68704324508611	0.006343323989357542	0.0018846167681643084	0.1676633228052409	0.8323366771947588	5.750273983780335E-4	0.09506324812996036	0.31427153639687955	0.028004853279607337	0.07427577909986102	0.3157398501635902	0.29465828273820677	0.17841089088422632	0.19879794172826792	0.3281328846492991
1299000	-50154.28427968375	-50408.26271500689	253.9784353231406	-50408.26271500689	1.2700753391623163	58.97306277115601	0	8	85	70	0	1.1060132904352895	1.3944315447679236	0.0	3.505494761273325E-4	0.0	8.538081861771165E-4	49.11903622182911	49.11903622182911	0.005747190641240653	0.001707504120945291	0.1676633228052409	0.8323366771947588	5.617519721335138E-4	0.09506324812996036	0.31427153639687955	0.028004853279607337	0.07427577909986102	0.3022825547926189	0.29465828273820677	0.17841089088422632	0.19879794172826792	0.3281328846492991
1300000	-50153.530926119034	-50414.08086117292	260.54993505388836	-50414.08086117292	1.243084970147477	56.52334270849342	0	8	85	70	0	1.0914519876760205	1.3571979772506126	0.0	3.4750386790159205E-4	0.0	0.001014181388674615	51.95832494875756	51.95832494875756	0.007068043092010007	0.0016952737331809586	0.1676633228052409	0.8323366771947588	5.83434907371693E-4	0.09506324812996036	0.31427153639687955	0.028004853279607337	0.07657539154737143	0.32777071434617217	0.29465828273820677	0.17841089088422632	0.19879794172826792	0.3281328846492991
1301000	-50167.265748931604	-50420.663608534924	253.3978596033198	-50420.663608534924	1.3012574687768526	58.617111412804555	0	8	85	70	0	1.0923634318935913	1.3519736464087397	0.0	3.297607666328809E-4	0.0	0.001240786702704524	49.18408964269453	49.18408964269453	0.004898812565559602	9.76934050471448E-4	0.1676633228052409	0.8323366771947588	5.902414430456857E-4	0.09506324812996036	0.31427153639687955	0.028004853279607337	0.07657539154737143	0.32777071434617217	0.29465828273820677	0.17841089088422632	0.19879794172826792	0.3281328846492991
1302000	-50167.69189071197	-50428.13041818375	260.4385274717806	-50428.13041818375	1.2728117871443367	57.86033650383801	0	8	85	70	0	1.1135959317709836	1.3277809130711815	0.0	3.515694169541524E-4	0.0	0.0012879710696062242	51.08933351070911	51.08933351070911	0.004149425296321036	0.001160454130407944	0.5640492897832597	0.4359507102167399	5.933136266820072E-4	0.09506324812996036	0.31427153639687955	0.028004853279607337	0.07657539154737143	0.32777071434617217	0.29465828273820677	0.17841089088422632	0.19879794172826792	0.3281328846492991
