Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	rateAC.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	gammaShape.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned
863000	-46151.69432657678	-46283.15901144327	131.46468486649417	-46283.15901144327	1.2930046917286298	33.21601005812053	1	3	40	37	0	1.0804441344178979	1.3514394005700932	0.0	2.1469118559745153E-4	0.0	8.35761023812449E-4	53.71521742694413	53.71521742694413	0.0038711288958349884	0.001628150962462893	0.8284397909948088	0.17156020900519095	5.714493409109127E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04825802353276692	0.03438153297169724	0.2635404140524066	0.030911979401886513
864000	-46149.73554431376	-46283.75168298002	134.0161386662641	-46283.75168298002	1.1805039656171317	33.15835398488641	1	3	40	37	0	1.083492440196201	1.3291884918202808	0.0	3.13528209564591E-4	0.0	7.96787736945729E-4	50.918671069425244	50.918671069425244	0.0018837653117954715	0.003422329670371184	0.8284397909948088	0.17156020900519095	6.149522472840384E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04825802353276692	0.03438153297169724	0.2635404140524066	0.030911979401886513
865000	-46151.36328612937	-46283.8225544412	132.45926831182518	-46283.8225544412	1.2098837037528212	32.2834399431612	1	3	40	37	0	1.1111270781607412	1.3390343841196581	0.0	1.7906905951121962E-4	0.0	7.863706388773918E-4	51.758326003622926	51.758326003622926	0.0022988821970563967	0.0032891171170316845	0.8284397909948088	0.17156020900519095	6.191245627763746E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04825802353276692	0.03438153297169724	0.2635404140524066	0.030911979401886513
866000	-46148.41958949293	-46282.11476051424	133.6951710213083	-46282.11476051424	1.1522816954278465	30.558147614219727	1	3	40	37	0	1.1230920921111451	1.395950228028854	0.0	1.3323359093974323E-4	0.0	7.337578374136791E-4	49.11112266463174	49.11112266463174	0.002334611735110005	0.003453557030141894	0.68241343019388	0.31758656980611977	6.473076671092435E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04825802353276692	0.028682615011692836	0.2635404140524066	0.030911979401886513
867000	-46152.74873894676	-46276.180560021574	123.43182107481354	-46276.180560021574	1.2486399061139986	34.836749942293096	1	3	40	37	0	1.118792917053514	1.3417401459757468	0.0	9.730886653268966E-5	0.0	6.878709529394558E-4	49.723168190362315	49.723168190362315	0.0014423707156966633	0.003073542297086555	0.8908159433921801	0.10918405660781969	5.549871360500054E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04825802353276692	0.028682615011692836	0.2635404140524066	0.030911979401886513
868000	-46156.185745739145	-46275.82589354409	119.64014780494759	-46275.82589354409	1.1645189977005912	32.14510487263803	1	3	40	37	0	1.0915112770496933	1.4339096669700302	0.0	2.744335708505112E-4	0.0	4.7819294724715426E-4	51.35791840487911	51.35791840487911	0.005995823706050401	0.0025501298159750904	0.8908159433921801	0.10918405660781969	5.979972722454074E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04825802353276692	0.05477055429546763	0.2635404140524066	0.030911979401886513
869000	-46162.71641047621	-46284.67641315456	121.9600026783477	-46284.67641315456	1.1837352290851526	34.866560020695005	1	3	40	37	0	1.0573203677104335	1.3264705458641939	0.0	3.969437740760588E-4	0.0	3.0071032455901057E-4	54.56792217739883	54.56792217739883	0.0015110822305327014	0.0016597121907189075	0.8908159433921801	0.10918405660781969	5.620387660327169E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.07688450296586942	0.35476862601813053	0.04900650801000685	0.05926857981626453	0.2635404140524066	0.030911979401886513
870000	-46166.80017874643	-46279.509309051486	112.70913030505636	-46279.509309051486	1.4307395937794476	39.335930778376	1	3	40	37	0	1.0817804473170411	1.3456120574936956	0.0	2.235532474382383E-4	0.0	3.244513635722136E-4	48.98048538344129	48.98048538344129	6.621693720046562E-4	7.403730392153357E-4	0.8908159433921801	0.10918405660781969	4.82183078847933E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.06922755985971472	0.35476862601813053	0.04900650801000685	0.05926857981626453	0.29662296268306715	0.028052024373283323
871000	-46175.35952344159	-46278.87457687348	103.5150534318898	-46278.87457687348	1.5050692820599174	41.503349279545574	1	3	40	37	0	1.0744617673747718	1.2792688310041649	0.0	1.7337340397313968E-4	0.0	4.6722488247574664E-4	51.765539834496785	51.765539834496785	0.005727827666799008	0.0024953497729520826	0.8908159433921801	0.10918405660781969	4.7380422630362794E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.06922755985971472	0.35476862601813053	0.04900650801000685	0.06597640812717255	0.29662296268306715	0.028052024373283323
872000	-46174.71596978263	-46292.46739289277	117.75142311014555	-46292.46739289277	1.327002572170857	38.19679991083104	1	3	40	37	0	1.1014214541538592	1.3317647212713413	0.0	9.836302870422455E-5	0.0	2.6991876387912934E-4	54.3863699958173	54.3863699958173	0.0013362519552366145	0.0024108725891916964	0.8908159433921801	0.10918405660781969	5.206166746118483E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.06922755985971472	0.339093212913923	0.04168803496740583	0.06597640812717255	0.29662296268306715	0.028052024373283323
873000	-46190.03925741882	-46295.14592876193	105.10667134310579	-46295.14592876193	1.5129610278638965	44.750380952441944	1	3	40	37	0	1.0767051093606843	1.2791320833796553	0.0	1.1104547815715092E-4	0.0	4.1139733017516627E-4	53.098942281729414	53.098942281729414	0.007767527697549074	0.004316767413886806	0.8908159433921801	0.10918405660781969	4.5649755047537724E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.06922755985971472	0.339093212913923	0.04168803496740583	0.06597640812717255	0.29662296268306715	0.004959543756097564
874000	-46188.388060655474	-46296.83773644536	108.44967578988627	-46296.83773644536	1.5566720509016543	46.32438346325923	1	3	40	37	0	1.086080173150959	1.2959561723570838	0.0	1.1496428365695472E-4	0.0	4.3048361382948383E-4	50.94996866183184	50.94996866183184	0.004642948440160784	0.0019134431085960934	0.8908159433921801	0.10918405660781969	4.173533057200889E-4	0.3019699023190425	0.17735314130326918	0.19551721688645787	0.3251597394912306	0.06922755985971472	0.2748016195858574	0.048963314591658064	0.06199257368050684	0.29662296268306715	0.004959543756097564
875000	-46199.61639899025	-46297.799429769904	98.18303077965516	-46297.799429769904	1.7139669741221268	48.36988480945401	1	3	40	37	0	1.076055606445574	1.2355299363726957	0.0	8.96451660418069E-5	0.0	4.190686407080432E-4	51.4168809089082	51.4168809089082	0.005565697264988875	0.0017433996394685444	0.8908159433921801	0.10918405660781969	4.1431502260351553E-4	0.3038148269697849	0.17735314130326918	0.19551721688645787	0.32331481484048824	0.06922755985971472	0.2748016195858574	0.048963314591658064	0.020933002437556053	0.21943885782201616	0.004959543756097564
876000	-46182.478777070195	-46295.44278661865	112.96400954845447	-46295.44278661865	1.5921815841915439	44.968381063183095	1	3	40	37	0	1.0818492659793972	1.3148712365126798	0.0	1.391959063898036E-4	0.0	3.1997619726193343E-4	50.977483240890024	50.977483240890024	0.003231383161592809	0.002115998229581628	0.8908159433921801	0.10918405660781969	4.673016346413596E-4	0.29999753164557236	0.18117043662748172	0.19551721688645787	0.32331481484048824	0.058776566166906796	0.2748016195858574	0.048963314591658064	0.03960704686555532	0.21943885782201616	0.004959543756097564
877000	-46185.8789272357	-46303.08518627624	117.20625904054181	-46303.08518627624	1.4684798965502084	42.35143970348622	1	3	40	37	0	1.0800174562782752	1.3129517392937324	0.0	1.4908890550275255E-4	0.0	2.3943605049139014E-4	51.33611205926335	51.33611205926335	0.0027608635475439426	0.002158113294263265	0.5355530834399698	0.4644469165600299	4.2858003987288507E-4	0.29999753164557236	0.18117043662748172	0.19551721688645787	0.32331481484048824	0.058776566166906796	0.2748016195858574	0.048601201515121296	0.03960704686555532	0.28784588810528405	0.004959543756097564
878000	-46162.42781693389	-46295.927857710856	133.5000407769661	-46295.927857710856	1.2162122580807648	33.056442652577694	1	3	40	37	0	1.1128703825739896	1.3297916625276187	0.0	6.123978483343194E-5	0.0	6.008231905676037E-4	55.558252459965196	55.558252459965196	0.0017121291788579345	0.0011325080184013234	0.5355530834399698	0.4644469165600299	6.12731514515476E-4	0.29999753164557236	0.18117043662748172	0.19551721688645787	0.32331481484048824	0.058776566166906796	0.2748016195858574	0.048601201515121296	0.03960704686555532	0.28784588810528405	0.004959543756097564
879000	-46160.92577617548	-46297.42124100144	136.49546482596114	-46297.42124100144	1.199699430352109	33.53989230604874	1	3	40	37	0	1.1176638522501645	1.3168010873978526	0.0	8.734431412896086E-5	0.0	6.798584646691349E-4	53.92511341666854	53.92511341666854	0.0011706331175153123	4.0163000770922507E-4	0.5355530834399698	0.4644469165600299	5.631767666973065E-4	0.29999753164557236	0.18117043662748172	0.19551721688645787	0.32331481484048824	0.06509828824801227	0.2748016195858574	0.040154985859297186	0.021901712565440812	0.28784588810528405	0.008015324799301742
880000	-46164.906730790106	-46296.48295906322	131.5762282731151	-46296.48295906322	1.3110472829209692	37.02087786695432	1	3	40	37	0	1.1166911626954026	1.3043005867472988	0.0	8.493979906903392E-5	0.0	5.470867109103665E-4	52.29494110838317	52.29494110838317	9.602314350030814E-4	0.001584320918762777	0.6474817102286488	0.3525182897713509	5.586487266638391E-4	0.29999753164557236	0.18117043662748172	0.19551721688645787	0.32331481484048824	0.06581118350453997	0.2748016195858574	0.040154985859297186	0.02221856050257142	0.28784588810528405	0.04680131265164119
881000	-46167.13683738965	-46298.3775175295	131.2406801398534	-46298.3775175295	1.1807666745513115	33.303658943208006	1	3	40	37	0	1.1185095684972237	1.3640063933884672	0.0	8.00343610797873E-5	0.0	4.332919376227308E-4	52.10824506217244	52.10824506217244	0.004300668407987783	0.001363070887285301	0.6474817102286488	0.3525182897713509	5.533583732602555E-4	0.29999753164557236	0.18117043662748172	0.19551721688645787	0.32331481484048824	0.06581118350453997	0.2748016195858574	0.040154985859297186	0.06260451814574797	0.313385033556829	0.04680131265164119
882000	-46185.22340382644	-46306.82372253029	121.600318703843	-46306.82372253029	1.284299336211732	39.8203037425768	1	3	40	37	0	1.1209895414846824	1.364802829132265	0.0	6.638008172234318E-5	0.0	5.072577869291198E-4	49.752008089410864	49.752008089410864	0.001598078232626859	0.003605817339114812	0.6474817102286488	0.3525182897713509	4.8744906664102174E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.06581118350453997	0.2748016195858574	0.040154985859297186	0.06260451814574797	0.313385033556829	0.038990101859979885
883000	-46181.65812498772	-46296.839491355175	115.18136636745201	-46296.839491355175	1.2265664519388846	35.505762996763835	1	3	40	37	0	1.126003481734482	1.3683610749355632	0.0	1.1037947125772044E-4	0.0	2.624088551458132E-4	48.132763968641186	48.132763968641186	0.0017354434950671064	0.003641282463784805	0.5550726985585033	0.44492730144149634	5.48716384825083E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07594634226944816	0.29794244552779087	0.040154985859297186	0.06260451814574797	0.313385033556829	0.038990101859979885
884000	-46183.80014901598	-46309.384222442	125.58407342601883	-46309.384222442	1.2096339461726064	34.232298254243815	1	3	40	37	0	1.124332506556531	1.3770750742930606	0.0	1.2707256834869652E-4	0.0	3.2384942104176506E-4	50.17478572197501	50.17478572197501	0.0050177386743343495	0.003857507127381451	0.641163616663802	0.3588363833361977	5.781807259008776E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07341078870170772	0.29794244552779087	0.06886795787420741	0.06260451814574797	0.31268384585866416	0.038990101859979885
885000	-46192.08043478151	-46322.88229744172	130.80186266021252	-46322.88229744172	1.1513916380485314	32.29074876070396	1	3	40	37	0	1.101580426572182	1.3416125796022627	0.0	1.255139058291346E-4	0.0	7.941388941373354E-4	55.52160397734892	55.52160397734892	0.0015940259575964115	0.0013313833957471185	0.641163616663802	0.3588363833361977	6.775514889176737E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07341078870170772	0.29794244552779087	0.07229865142896502	0.06260451814574797	0.31268384585866416	0.04477618576911806
886000	-46185.12683660147	-46318.74521869565	133.61838209417797	-46318.74521869565	1.1312296453838293	31.01229563773184	1	3	40	37	0	1.1167077129959624	1.301615456415792	0.0	2.1109763360519437E-4	0.0	8.066217580899349E-4	51.36891029470572	51.36891029470572	7.386038651074466E-4	0.0013403992462312922	0.641163616663802	0.3588363833361977	6.44560839866355E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07341078870170772	0.42639909359317174	0.07229865142896502	0.074015171641114	0.31268384585866416	0.04477618576911806
887000	-46164.83665604639	-46299.25429582135	134.4176397749602	-46299.25429582135	1.0584821160638591	29.112610125250235	1	3	40	37	0	1.1256137573891518	1.372359768297672	0.0	1.45495575824713E-4	0.0	7.946613279010621E-4	52.06438297598857	52.06438297598857	0.0021588289011476064	0.0022265660060448184	0.4364762738907788	0.5635237261092209	7.489397021151742E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07341078870170772	0.42639909359317174	0.07229865142896502	0.074015171641114	0.31268384585866416	0.04477618576911806
888000	-46162.43606353279	-46294.971620823904	132.53555729111343	-46294.971620823904	1.05544006133239	29.005874087929328	1	3	40	37	0	1.1027743020078729	1.281351333740688	0.0	2.2375897815347595E-4	0.0	7.859413411622407E-4	54.431765604655034	54.431765604655034	0.00339081760416528	0.0022537023847079866	0.4364762738907788	0.5635237261092209	7.163590457575839E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07341078870170772	0.42639909359317174	0.08030427836301011	0.074015171641114	0.31268384585866416	0.04477618576911806
889000	-46182.60319561281	-46298.27382477738	115.67062916457128	-46298.27382477738	1.233837494856098	34.03347671381548	1	3	40	37	0	1.0933229621918963	1.2951253579608741	0.0	2.1639437796165185E-4	0.0	8.397112088074487E-4	50.36156896729961	50.36156896729961	0.0011242116231939515	0.0017099227950364716	0.4364762738907788	0.5635237261092209	5.915298513132513E-4	0.29999753164557236	0.18117043662748172	0.19458299646649002	0.3242490352604561	0.07341078870170772	0.351969461116522	0.08030427836301011	0.074015171641114	0.31268384585866416	0.05210023670585913
890000	-46190.77583406926	-46293.08022725771	102.30439318845012	-46293.08022725771	1.379222816623012	38.25434042632267	1	3	40	37	0	1.0651515995826377	1.2342951985241466	0.0	2.6866954725432603E-4	0.0	7.953293086050848E-4	52.819124715036544	52.819124715036544	0.003373336209794444	5.105329801741832E-4	0.4364762738907788	0.5635237261092209	5.375222163186547E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.07341078870170772	0.351969461116522	0.08030427836301011	0.074015171641114	0.31268384585866416	0.009410629344368641
891000	-46200.181477446735	-46295.94929835368	95.76782090694417	-46295.94929835368	1.4327360953783734	41.64830971686334	1	3	40	37	0	1.0727598952093516	1.246227347251942	0.0	2.938662538702785E-4	0.0	3.7896498855145876E-4	52.87371132416722	52.87371132416722	0.005094414392701774	7.973298034121012E-4	0.4364762738907788	0.5635237261092209	4.5468596153672245E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.07341078870170772	0.351969461116522	0.08030427836301011	0.074015171641114	0.31268384585866416	0.009410629344368641
892000	-46183.76921991374	-46295.103100217144	111.33388030340423	-46295.103100217144	1.2803911937989048	35.773994908446035	1	3	40	37	0	1.0790598025997677	1.2686534292038267	0.0	3.734309194358996E-4	0.0	6.515912984892859E-4	53.235567030238975	53.235567030238975	0.004477455852228177	0.0029348077568648145	0.4364762738907788	0.5635237261092209	5.570584454610717E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.10585479334447648	0.3697596627940715	0.08030427836301011	0.074015171641114	0.31268384585866416	0.009410629344368641
893000	-46167.67178186614	-46288.958949840235	121.28716797409274	-46288.958949840235	1.1734552213272142	34.32701805942853	1	3	40	37	0	1.0899260982900323	1.3149223925049007	0.0	2.1289719952021603E-4	0.0	5.245123758607563E-4	51.08452869543472	51.08452869543472	0.004430328488734242	0.0025777825631985783	0.4364762738907788	0.5635237261092209	5.649882542849361E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.10585479334447648	0.3697596627940715	0.06003886465378038	0.074015171641114	0.31268384585866416	0.009410629344368641
894000	-46173.37078179822	-46283.80833853003	110.43755673180773	-46283.80833853003	1.2232459187261753	36.979841106836865	1	3	40	37	0	1.1162636934999144	1.2998432486976859	0.0	1.2890021491695583E-4	0.0	7.2871139817943E-4	48.93366448645238	48.93366448645238	0.004984922955331832	0.004610576927809387	0.4364762738907788	0.5635237261092209	5.856704240221201E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.10585479334447648	0.3697596627940715	0.06003886465378038	0.074015171641114	0.31268384585866416	0.009410629344368641
895000	-46169.16127890095	-46275.58955529142	106.42827639047265	-46275.58955529142	1.3230413413651232	38.32070870147675	1	3	40	37	0	1.1060806617571408	1.2259197834374658	0.0	9.793722316016092E-5	0.0	7.651977177001165E-4	54.14336398802522	54.14336398802522	0.0055380335974605	0.00293360227626702	0.4364762738907788	0.5635237261092209	5.266836737168148E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.10585479334447648	0.3168926133729721	0.06003886465378038	0.05332482599421171	0.31268384585866416	0.009410629344368641
896000	-46156.116304486306	-46274.006335583465	117.89003109716076	-46274.006335583465	1.1960659338575959	35.37036984484574	1	3	40	37	0	1.111834912865455	1.272884217161446	0.0	9.505172574453467E-5	0.0	7.666811979564575E-4	53.75817018142547	53.75817018142547	0.005365459734565377	0.0027046228995447875	0.8352954177119722	0.16470458228802737	5.438126605777544E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.10585479334447648	0.3168926133729721	0.06003886465378038	0.032879813679533354	0.31268384585866416	0.0042657201952254475
897000	-46158.95519987183	-46282.95704336731	124.0018434954749	-46282.95704336731	1.1614137169441594	34.43277268092295	1	3	40	37	0	1.1099913293231154	1.3296838889246694	0.0	1.3686817460305202E-4	0.0	6.96070002756596E-4	49.46918734727462	49.46918734727462	0.004799278930835892	0.0028538298500771437	0.8352954177119722	0.16470458228802737	5.836205283979668E-4	0.29999753164557236	0.18026059012544393	0.1954928429685278	0.3242490352604561	0.10585479334447648	0.3168926133729721	0.06003886465378038	0.032879813679533354	0.31268384585866416	0.023376788140540172
